https://pic.imgdb.cn/item/66ef9023f21886ccc023fed6.png,请找出在小尺寸红色圆锥体右侧的物体。
https://pic.imgdb.cn/item/66ef906ef21886ccc02441b1.png,请找出在大尺寸绿色圆锥后面的小号蓝色物体。
https://pic.imgdb.cn/item/66ef8f1df21886ccc0232d6e.png,请找出在小号蓝色多面体后面的小尺寸物品。
https://pic.imgdb.cn/item/66ef906ef21886ccc0244198.png,请找出在红色圆柱体右方的大体积物体。
https://pic.imgdb.cn/item/66ef9023f21886ccc023ff19.png,请找出在蓝色多面体后面的小号方块。
https://pic.imgdb.cn/item/66ef906ff21886ccc02441e8.png,请找出在灰色立方体后面的小尺寸球体。
https://pic.imgdb.cn/item/66ef9023f21886ccc023ff08.png,请找出在小体积黄色球体左边的球。
https://pic.imgdb.cn/item/66ef8f1df21886ccc0232d8f.png,请找出在大号绿色方块右侧的圆柱体。
https://pic.imgdb.cn/item/66ef8f95f21886ccc02392c3.png,请找出在大体积绿色圆锥左侧的大尺寸物体。
https://pic.imgdb.cn/item/66ef9023f21886ccc023ff36.png,请找出在大号球体后面的大尺寸黄色多面体。
https://pic.imgdb.cn/item/66ef9023f21886ccc023fef8.png,请找出在大尺寸绿色物体右方的大号黄色圆柱体。
https://pic.imgdb.cn/item/66ef8f1ef21886ccc0232de6.png,请找出在小体积红色方块右侧的圆锥。
https://pic.imgdb.cn/item/66ef906ef21886ccc0244169.png,请找出在小体积黄色圆柱体右侧的大体积多面体。
https://pic.imgdb.cn/item/66ef8f95f21886ccc02392de.png,请找出在球左边的大型绿色物品。
https://pic.imgdb.cn/item/66ef8f94f21886ccc02392ae.png,请找出在大尺寸立方体前面的大型黄色物品。
https://pic.imgdb.cn/item/66ef8f1ef21886ccc0232e2f.png,请找出在大号黄色物体左方的多面体。
https://pic.imgdb.cn/item/66ef8f95f21886ccc02392ce.png,请找出在大型黄色立方体前面的灰色物品。
https://pic.imgdb.cn/item/66ef8f1ef21886ccc0232dd7.png,请找出在大型蓝色多面体右方的大号圆柱体。
https://pic.imgdb.cn/item/66ef906ff21886ccc02441d0.png,请找出在大尺寸黄色球体后面的大体积黄色物品。
https://pic.imgdb.cn/item/66ef8f94f21886ccc02392a2.png,请找出在大尺寸绿色多面体前面的大尺寸红色物品。
