https://pic.imgdb.cn/item/66ee7c90f21886ccc01ca974.png,请点击在大尺寸绿色物品后面的蓝色物体。
https://pic.imgdb.cn/item/66ee7c90f21886ccc01ca933.png,请点击在小型绿色物体右方的红色物体。
https://pic.imgdb.cn/item/66ee7d6cf21886ccc01dae0a.png,请点击在小型红色物品后面的大体积蓝色物品。
https://pic.imgdb.cn/item/66ee7d6cf21886ccc01dae16.png,请点击在小号红色物体前面的小型黄色物品。
https://pic.imgdb.cn/item/66ee7cfcf21886ccc01d1119.png,请点击在小尺寸蓝色物品后面的蓝色物体。
https://pic.imgdb.cn/item/66ee7bd7f21886ccc01c08ca.png,请点击在小型蓝色物品左方的蓝色物体。
https://pic.imgdb.cn/item/66ee7c90f21886ccc01ca954.png,请点击在小号蓝色物体右边的大型物体。
https://pic.imgdb.cn/item/66ee7cfcf21886ccc01d112b.png,请点击在小体积红色物品后面的蓝色物品。
https://pic.imgdb.cn/item/66ee7bd7f21886ccc01c08a9.png,请点击在小号蓝色物品后面的黄色物品。
https://pic.imgdb.cn/item/66ee7cfcf21886ccc01d1145.png,请点击在小尺寸物体后面的黄色物体。
https://pic.imgdb.cn/item/66ee7cfcf21886ccc01d113a.png,请点击在小体积蓝色物品左侧的小型物体。
https://pic.imgdb.cn/item/66ee7d6cf21886ccc01dae38.png,请点击在小体积红色物品后面的蓝色物品。
https://pic.imgdb.cn/item/66ee7d6cf21886ccc01dae2b.png,请点击在大型蓝色物品前面的大型红色物品。
https://pic.imgdb.cn/item/66ee7bd7f21886ccc01c08b7.png,请点击在大号灰色物体右方的小尺寸物体。
https://pic.imgdb.cn/item/66ee7bd7f21886ccc01c0897.png,请点击在大尺寸黄色物体前面的小体积黄色物品。
https://pic.imgdb.cn/item/66ee7bd7f21886ccc01c08d5.png,请点击在大尺寸蓝色物体右边的大号物体。
https://pic.imgdb.cn/item/66ee7c90f21886ccc01ca948.png,请点击在小体积绿色物体前面的小型物体。
https://pic.imgdb.cn/item/66ee7c90f21886ccc01ca98a.png,请点击在大体积灰色物体前面的红色物品。
https://pic.imgdb.cn/item/66ee7d6cf21886ccc01dae1c.png,请点击在大尺寸蓝色物品前面的小体积绿色物体。
https://pic.imgdb.cn/item/66ee7cfcf21886ccc01d1158.png,请点击在灰色物品右边的小型物体。
