https://pic.imgdb.cn/item/66eece24f21886ccc076dbf1.png,请找出黄色球体。
https://pic.imgdb.cn/item/66eece24f21886ccc076dbe0.png,请找出黄色多面体。
https://pic.imgdb.cn/item/66eecdb3f21886ccc0762d45.png,请找出灰色多面体。
https://pic.imgdb.cn/item/66eecd32f21886ccc0755258.png,请找出红色多面体。
https://pic.imgdb.cn/item/66eece24f21886ccc076dbc1.png,请找出黄色多面体。
https://pic.imgdb.cn/item/66eece24f21886ccc076dbcc.png,请找出红色多面体。
https://pic.imgdb.cn/item/66eecd32f21886ccc0755262.png,请找出黄色球。
https://pic.imgdb.cn/item/66eece24f21886ccc076dbb5.png,请找出灰色正方体。
https://pic.imgdb.cn/item/66eecc1bf21886ccc0736c84.png,请找出黄色圆锥体。
https://pic.imgdb.cn/item/66eecd32f21886ccc075523e.png,请找出灰色圆锥。
https://pic.imgdb.cn/item/66eecc1bf21886ccc0736cb4.png,请找出灰色圆柱体。
https://pic.imgdb.cn/item/66eecd32f21886ccc0755273.png,请找出黄色多面体。
https://pic.imgdb.cn/item/66eecdb3f21886ccc0762d2b.png,请找出蓝色多面体。
https://pic.imgdb.cn/item/66eecc1bf21886ccc0736ce7.png,请找出蓝色球。
https://pic.imgdb.cn/item/66eecdb3f21886ccc0762d63.png,请找出灰色圆柱体。
https://pic.imgdb.cn/item/66eecc1bf21886ccc0736c59.png,请找出黄色圆柱体。
https://pic.imgdb.cn/item/66eecdb3f21886ccc0762d11.png,请找出绿色方块。
https://pic.imgdb.cn/item/66eecc1bf21886ccc0736d04.png,请找出蓝色立方体。
https://pic.imgdb.cn/item/66eecdb3f21886ccc0762d53.png,请找出灰色圆柱体。
https://pic.imgdb.cn/item/66eecd32f21886ccc075527f.png,请找出蓝色圆锥。
